RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation
HH,BITS,1,PL,67BC,TVL,75,S,T,26124,49,2022,2,26,1159,12,10,D,56.27,18.5267,56.2617,18.5183,41G8,84,V,87,1,1,C,7,,,1061,200,16,12,4.3,520,-9,-9,213,-9,47,208,2.8,-9,,-9,,-9,,,,-9,3.2,6.3,7.39,10.53,Y,50,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26209,66,2022,3,1,1011,13,0,D,56.3017,19.53,56.3017,19.53,41G9,118,N,104,1,1,C,-9,,,0,,16,12,4.3,520,-9,-9,213,-9,47,,-9,-9,,-9,,-9,,,,-9,3.5,7.6,7.62,11.68,Y,68,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26141,48,2022,2,26,1053,13,0,D,56.315,18.665,56.315,18.665,41G8,111,N,86,1,1,C,-9,,,0,,16,12,4.3,520,-9,-9,213,-9,47,,-9,-9,,-9,,-9,,,,-9,3.3,6.8,7.48,11.29,Y,59,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26078,63,2022,2,28,1524,11,10,D,56.3567,20.0433,56.3633,20.0483,41H0,74,V,101,1,1,C,7,,,797,170,16,12,4.3,520,-9,-9,213,-9,47,24,2.5,-9,,-9,,-9,,,,-9,3.7,3.9,7.68,7.8,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26259,62,2022,2,28,1352,12,10,D,56.3583,19.8583,56.35,19.85,41G9,83,V,100,1,1,C,7,,,1057,200,16,12,4.3,520,-9,-9,213,-9,47,209,2.7,-9,,-9,,-9,,,,-9,3.7,6.7,7.68,10.68,Y,66,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26224,50,2022,2,26,1333,9,20,D,56.3633,18.4517,56.3783,18.4633,41G8,39,V,88,1,1,C,7,,,1818,80,16,12,4.3,520,-9,-9,213,-9,47,24,2.6,-9,,-9,,-9,,,,-9,3.1,3.2,7.34,7.46,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26144,67,2022,3,1,1059,14,0,D,56.3667,19.4867,56.3667,19.4867,41G9,143,N,105,1,1,C,-9,,,0,,16,12,4.3,520,-9,-9,213,-9,47,,-9,-9,,-9,,-9,,,,-9,3.5,7.2,7.63,12.14,Y,69,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26013,51,2022,2,26,1437,10,15,D,56.3733,18.49,56.3833,18.5017,41G8,45,V,89,1,1,C,7,,,1328,100,16,12,4.3,520,-9,-9,213,-9,47,33,2.6,-9,,-9,,-9,,,,-9,3.1,3.6,7.34,7.75,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26199,61,2022,2,28,1212,13,10,D,56.375,19.6917,56.37,19.6817,41G9,117,V,99,1,1,C,7,,,832,250,16,12,4.3,520,-9,-9,213,-9,47,,2.2,-9,,-9,,-9,,,,-9,3.7,7.6,7.67,11.6,Y,62,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26125,47,2022,2,26,927,11,15,D,56.4,18.6083,56.39,18.5933,41G8,76,V,85,1,1,C,7,,,1448,190,16,12,4.3,520,-9,-9,213,-9,47,220,2.8,-9,,-9,,-9,,,,-9,3.1,6.1,7.35,10.29,Y,52,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26076,46,2022,2,26,805,11,15,D,56.4433,18.6633,56.4533,18.67,41G8,79,V,84,1,1,C,7,,,1188,175,16,12,4.3,520,-9,-9,213,-9,47,19,2.6,-9,,-9,,-9,,,,-9,3.1,6.3,7.35,10.45,Y,52,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26077,45,2022,2,26,642,11,15,D,56.4533,18.67,56.4633,18.68,41G8,77,V,83,1,1,C,7,,,1273,175,16,12,4.3,520,-9,-9,213,-9,47,25,2.5,-9,,-9,,-9,,,,-9,3.1,6.3,7.34,10.49,Y,51,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26081,58,2022,2,28,635,12,10,D,56.4567,20.2083,56.4633,20.2117,41H0,80,V,96,1,1,C,7,,,764,190,16,12,4.3,520,-9,-9,213,-9,47,,2.5,-9,,-9,,-9,,,,-9,3.3,4,7.67,7.82,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26145,60,2022,2,28,1024,13,15,D,56.4583,19.82,56.4517,19.805,41G9,113,V,98,1,1,C,7,,,1181,225,16,12,4.3,520,-9,-9,213,-9,47,231,2.3,-9,,-9,,-9,,,,-9,3.6,7.5,7.68,11.47,Y,71,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26160,59,2022,2,28,750,12,20,D,56.485,20.1467,56.495,20.165,41H0,90,V,97,1,1,C,7,,,1585,190,16,12,4.3,520,-9,-9,213,-9,47,43,2.6,-9,,-9,,-9,,,,-9,3.6,6.8,7.66,10.8,Y,73,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,13,7,2022,2,23,1320,11,30,D,57.2181,11.3515,57.2435,11.3514,43G1,63,V,14,1,1,R,1.3,,,2828,225,,,-9,,64.2,-9,,-9,,,3,-9,,-9,,-9,223,8,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26273,41,2022,2,24,929,12,20,D,55.1217,18.6783,55.1283,18.7,39G8,93,V,77,1,1,C,7,,,1567,220,16,12,4.3,520,-9,-9,213,-9,47,58,2.6,-9,,-9,,-9,,,,-9,3.5,7.4,7.62,11.54,Y,71,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26093,42,2022,2,24,1057,12,15,D,55.1717,18.6517,55.1817,18.6367,39G8,89,V,78,1,1,C,7,,,1467,225,16,12,4.3,520,-9,-9,213,-9,47,318,2.4,-9,,-9,,-9,,,,-9,3.5,7.3,7.61,11.53,Y,73,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26094,43,2022,2,24,1315,12,15,D,55.1767,18.9183,55.185,18.9333,39G8,88,V,79,1,1,C,7,,,1329,220,16,12,4.3,520,-9,-9,213,-9,47,46,2.9,-9,,-9,,-9,,,,-9,3.7,5.7,7.64,9.53,Y,83,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26045,44,2022,2,24,1459,12,15,D,55.2483,19.095,55.2617,19.09,39G9,83,V,80,1,1,C,7,,,1525,190,16,12,4.3,520,-9,-9,213,-9,47,351,2.7,-9,,-9,,-9,,,,-9,3.7,4.2,7.64,8.06,Y,77,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26138,70,2022,3,1,1856,13,0,N,55.8801,18.8201,55.88,18.82,40G8,115,N,108,1,1,C,-9,,,0,,16,12,4.3,520,-9,-9,213,-9,47,,-9,-9,,-9,,-9,,,,-9,3.5,7.7,7.57,11.73,Y,63,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26221,54,2022,2,27,1058,13,0,D,55.9201,18.5883,55.9201,18.5883,40G8,113,N,92,1,1,C,-9,,,0,,16,12,4.3,520,-9,-9,213,-9,47,,-9,-9,,-9,,-9,,,,-9,3.4,7.5,7.5,11.57,Y,62,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26060,57,2022,2,27,1532,11,15,D,55.9867,19.3333,55.9883,19.355,40G9,73,V,95,1,1,C,7,,,1366,175,16,12,4.3,520,-9,-9,213,-9,47,84,2.7,-9,,-9,,-9,,,,-9,3.8,3.8,7.59,7.71,,,,,,,,,,,20220420
HH,BITS,1,PL,67BC,TVL,75,S,T,26122,56,2022,2,27,1432,12,10,D,55.9917,19.26,55.9967,19.2717,40G9,86,V,94,1,1,C,7,,,918,185,16,12,4.3,520,-9,-9,213,-9,47,52,2.6,-9,,-9,,-9,,,,-9,3.9,7,7.69,9.7,Y,74,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,28,2022,3,12,1020,11,20,D,56.3333,19.8417,56.3467,19.8517,41G9,78,A,H_28,1,1,C,-9,,,,200,16,,4.3,520,-9,-9,,-9,,20,2.9,-9,,-9,,-9,270,7,,0.5,3.4,5.6,7.56,9.7,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,27,2022,3,12,820,11,15,D,56.4333,20.0467,56.3717,20.055,41H0,73,A,H_27,1,1,C,-9,,,,175,16,,4.3,520,-9,-9,,-9,,20,2.9,-9,,-9,,-9,270,7,,0.5,3.4,5.5,7.63,9.5,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,26,2022,3,12,635,12,15,D,56.4333,20.0883,56.445,20.105,41H0,83,A,H_26,1,1,C,-9,,,,210,16,,4.3,520,-9,-9,,-9,,30,2.9,-9,,-9,,-9,225,7,,0.5,3.3,6.6,7.58,10.6,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,25,2022,3,11,1550,12,15,D,56.4833,20.2117,56.4733,20.21,41H0,82,V,H_25,1,1,C,-9,,,,180,16,,4.3,520,-9,-9,,-9,,190,2.9,-9,,-9,,-9,225,10,,1,3.3,6.7,7.55,10.78,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,24,2022,3,11,1450,12,15,D,56.5,20.175,56.49,20.16,42H0,90,V,H_24,1,1,C,-9,,,,200,16,,4.3,520,-9,-9,,-9,,220,2.9,-9,,-9,,-9,225,10,,1,3.5,7.1,7.63,11.27,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,66,18,2022,2,25,1625,11,30,D,57.0499,17.9182,57.0744,17.9095,43G7,66,A,,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,14,2.9,3.3,,-9,,-9,27,7,,-9,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,82,34,2022,3,1,648,11,30,D,57.0666,18.8345,57.043,18.8227,43G8,68,A,,1,1,C,6.2,,,2722,300,,,4.4,720,67,26,213,-9,488,195,2.9,3.2,,-9,,-9,25,8,,0.6,3.1,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,81,33,2022,3,1,600,12,30,D,57.1032,18.9589,57.1057,18.9849,43G8,90,N,202,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,357,3,3.3,,-9,,-9,24,7,,0.4,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,83,35,2022,3,1,900,10,30,D,57.1563,18.8004,57.1809,18.8095,43G8,41,V,,1,1,C,6.7,,,2797,220,,,4.4,720,64,25,213,-9,488,11,3,3.2,,-9,,-9,23,7,,0.7,2.8,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,84,36,2022,3,1,1030,10,30,D,57.1629,18.8179,57.1742,18.8579,43G8,48,V,205,1,1,C,6.2,,,2741,250,,,4.4,720,69,26,213,-9,488,63,2.9,3.1,,-9,,-9,22,9,,0.4,2.9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,85,37,2022,3,1,1311,12,30,D,57.1966,19.0489,57.2206,19.0614,43G9,84,N,206,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,14,3,3.2,,-9,,-9,21,11,,1,3.1,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,86,38,2022,3,1,1416,12,30,D,57.2426,19.0592,57.269,19.0876,43G9,81,N,207,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,34,3,3.7,,-9,,-9,22,11,,1,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,87,39,2022,3,1,1453,11,30,D,57.3037,19.0548,57.3248,19.0789,43G9,68,V,,1,1,C,6.3,,,2759,300,,,4.4,720,65,25,213,-9,488,32,2.9,3.1,,-9,,-9,22,11,,0.7,3.1,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,94,46,2022,3,3,1522,11,15,D,57.3193,17.4182,57.3316,17.4185,43G7,73,V,215,1,1,C,6.1,,,1370,310,,,4.4,720,59,23,213,-9,488,1,2.9,3.2,,-9,,-9,1,7,,0.7,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,88,40,2022,3,2,610,11,30,D,57.3201,19.1093,57.3402,19.1368,43G9,78,V,209,1,1,C,5.8,,,2778,320,,,4.4,720,65,27,213,-9,488,37,3,3.2,,-9,,-9,28,5,,0.7,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,92,44,2022,3,3,945,10,25,D,57.3614,16.9186,57.3773,16.894,43G6,44,V,,1,1,C,6.8,,,2296,220,,,4.4,720,61,24,213,-9,488,320,2.9,3.2,,-9,,-9,2,7,,0.7,2.7,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,93,45,2022,3,3,1210,10,30,D,57.4157,17.0229,57.4382,17.0048,43G7,56,V,,1,1,C,6.2,,,2741,250,,,4.4,720,69,27,213,-9,488,337,2.9,3.2,,-9,,-9,1,7,,-9,2.7,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,95,47,2022,3,3,630,13,30,D,57.4839,17.7264,57.4595,17.7365,43G7,112,N,216,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,165,3,3.4,,-9,,-9,3,8,,1.7,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,96,48,2022,3,3,800,13,30,D,57.7143,18.2697,57.7352,18.2951,44G8,110,N,,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,210,3.1,3.5,,-9,,-9,1,7,,0.7,3,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,91,43,2022,3,2,1527,11,30,D,57.8773,19.5056,57.8584,19.4756,44G9,70,V,212,1,1,C,5.9,,,2759,310,,,4.4,720,68,26,213,-9,488,220,2.9,3.5,,-9,,-9,32,2,,0.6,2.7,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,90,42,2022,3,2,1319,10,30,D,57.8995,19.4331,57.8757,19.4222,44G9,49,V,,1,1,C,6.2,,,2759,250,,,4.4,720,72,27,213,-9,488,194,2.9,3.1,,-9,,-9,29,6,,0.4,2.7,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,SE,77SE,TVL,75,,,89,41,2022,3,2,1204,12,30,D,58.0363,19.5054,58.0503,19.4666,45G9,88,N,210,1,1,C,-9,,,2778,,,,4.4,720,-9,-9,213,-9,488,285,3,2.5,,-9,,-9,28,7,,0.6,2.6,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LT,AA36,TVS,,S,,26028,6,2022,3,10,1149,10,30,D,55.6908,20.6769,55.7047,20.6319,40H0,47,A,6,1,1,R,-9,,,3220,,,,-9,,-9,-9,,-9,,286,3.5,-9,,-9,,-9,135,3,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LT,AA36,TVS,,S,,26057,4,2022,3,9,1429,11,30,D,55.7288,20.0129,55.7192,19.9694,40H0,75,V,4,1,1,R,-9,,,2929,,,,-9,,-9,-9,,-9,,248,3.2,-9,,-9,,-9,45,1,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LT,AA36,TVS,,S,,26206,3,2022,3,9,1154,10,30,D,55.7649,20.3346,55.7371,20.3356,40H0,55,V,3,1,1,R,-9,,,3090,,,,-9,,-9,-9,,-9,,180,3.4,-9,,-9,,-9,0,1,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LT,AA36,TVS,,S,,26205,2,2022,3,9,1004,10,30,D,55.7763,20.335,55.7594,20.3691,40H0,54,V,2,1,1,R,-9,,,2841,,,,-9,,-9,-9,,-9,,138,3.1,-9,,-9,,-9,0,1,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LT,AA36,TVS,,S,,26027,1,2022,3,5,954,10,30,D,55.7875,20.4413,55.7907,20.3885,40H0,51,V,1,1,1,R,-9,,,3323,,,,-9,,-9,-9,,-9,,274,3.6,-9,,-9,,-9,45,1,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,11,2022,3,9,955,12,5,D,57.165,20.5833,57.165,20.5833,43H0,98,N,H_11,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,68,7,,0.5,3.5,6.8,7.61,11.32,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,12,2022,3,9,1120,11,15,D,57.2133,20.735,57.2017,20.7367,43H0,68,V,H_12,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,175,3,-9,,-9,,-9,68,7,,0.5,3.5,4.3,7.6,8.05,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,13,2022,3,9,1320,10,15,D,57.2367,21.0167,57.2467,21.0167,43H1,51,V,H_13,1,1,C,-9,,,,100,16,,4.3,520,-9,-9,,-9,,355,3,-9,,-9,,-9,45,7,,0.5,3,3.6,7.03,7.62,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,2,2022,3,7,815,12,20,D,57.3633,20.58,57.3483,20.5817,43H0,98,V,H_2,1,1,C,-9,,,,200,16,,4.3,520,-9,-9,,-9,,170,3,-9,,-9,,-9,315,12,,1,3.4,6.9,7.56,11.25,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,4,2022,3,7,1500,9,20,D,57.42,21.3383,57.4217,21.3417,43H1,33,V,H_4,1,1,C,-9,,,,75,16,,4.3,520,-9,-9,,-9,,170,3,-9,,-9,,-9,360,10,,1,2.2,3.6,6.65,7.58,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,3,2022,3,7,1250,11,20,D,57.4267,21.2733,57.41,21.265,43H1,64,V,H_3,1,1,C,-9,,,,150,16,,4.3,520,-9,-9,,-9,,190,3,-9,,-9,,-9,360,10,,1,2.4,3.6,6.76,7.61,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,8,2022,3,8,1430,9,20,D,57.495,21.43,57.5117,21.42,43H1,25,V,H_8,1,1,C,-9,,,,70,16,,4.3,520,-9,-9,,-9,,345,3.1,-9,,-9,,-9,315,4,,0.1,2.3,3.5,6.59,7.6,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,7,2022,3,8,1030,11,15,D,57.89,21.285,57.895,21.27,44H1,73,V,H_7,1,1,C,-9,,,,175,16,,4.3,520,-9,-9,,-9,,310,3,-9,,-9,,-9,248,4,,0.1,2.9,3.9,7.41,7.88,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,6,2022,3,8,820,12,20,D,57.9767,21.0033,57.9733,21.035,44H1,88,V,H_6,1,1,C,-9,,,,225,16,,4.3,520,-9,-9,,-9,,100,3,-9,,-9,,-9,248,4,,0.1,3.3,6.8,7.51,11.25,,,,,,,,,,,20220420
HH,BITS,1,LV,67BC,TVL,75,R,T,1,5,2022,3,8,640,11,15,D,58.04,21.0367,58.03,21.0533,45H1,75,V,H_5,1,1,C,-9,,,,190,16,,4.3,520,-9,-9,,-9,,135,3,-9,,-9,,-9,225,4,,0.1,3,6.1,7.47,10.72,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,77,39,2022,3,4,1052,9,30,D,54.3792,11.782,54.3775,11.7385,37G1,22,V,78,1,1,R,1.5,,,2822,136,,,-9,,58.3,-9,,-9,,,3.1,-9,,-9,,-9,70,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,79,40,2022,3,4,1317,9,30,D,54.5243,11.4368,54.5387,11.3993,38G1,27,V,80,1,1,R,1.4,,,2904,150,,,-9,,60.4,-9,,-9,,,3.2,-9,,-9,,-9,97,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,83,42,2022,3,5,908,9,30,D,54.627,10.6556,54.6027,10.6499,38G0,20,V,84,1,1,R,1.4,,,2728,136,,,-9,,57.4,-9,,-9,,,3,-9,,-9,,-9,140,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,81,41,2022,3,5,607,9,30,N,54.6314,11.1444,54.6397,11.1033,38G1,21,V,82,1,1,R,1.4,,,2800,136,,,-9,,58.7,-9,,-9,,,3,-9,,-9,,-9,65,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,75,38,2022,3,4,742,8,30,D,54.6358,12.1758,54.6107,12.1868,38G2,17,V,76,1,1,R,1.3,,,2885,136,,,-9,,59.2,-9,,-9,,,3.1,-9,,-9,,-9,80,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,85,43,2022,3,5,1214,,2,D,54.6933,10.3184,54.693,10.3213,38G0,,I,,1,1,R,-9,,,185,,,,-9,,-9,-9,,-9,,,2.9,-9,,-9,,-9,,,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,73,37,2022,3,4,607,8,30,N,54.7405,12.3006,54.7188,12.2753,38G2,19,V,74,1,1,R,1.3,,,2902,136,,,-9,,60.3,-9,,-9,,,3.1,-9,,-9,,-9,70,2,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,88,45,2022,3,6,822,9,25,D,54.7825,10.1692,54.8001,10.1502,38G0,24,V,89,1,1,R,1.6,,,2309,150,,,-9,,52.1,-9,,-9,,,3,-9,,-9,,-9,290,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,86,44,2022,3,6,625,9,20,N,54.8105,10.3086,54.8181,10.2838,38G0,30,V,87,1,1,R,1.4,,,1796,150,,,-9,,58,-9,,-9,,,2.9,-9,,-9,,-9,336,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,69,35,2022,3,3,1230,8,30,D,54.8244,12.7312,54.8299,12.6885,38G2,17,V,70,1,1,R,1.6,,,2809,136,,,-9,,56.6,-9,,-9,,,3,-9,,-9,,-9,10,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,71,36,2022,3,3,1403,8,30,D,54.8746,12.6186,54.8771,12.5742,38G2,16,V,72,1,1,R,1.6,,,2858,136,,,-9,,57.7,-9,,-9,,,3.1,-9,,-9,,-9,7,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,68,34,2022,3,3,1033,9,30,D,54.9048,12.9838,54.9138,12.9434,38G2,37,V,67,1,1,R,1.3,,,2767,188,,,-9,,63.3,-9,,-9,,,3,-9,,-9,,-9,10,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26HF,TVS,,S,,90,46,2022,3,6,1013,9,30,D,54.9106,10.1596,54.9328,10.1408,38G0,31,V,91,1,1,R,1.8,,,2745,180,,,-9,,58.1,-9,,-9,,,3,-9,,-9,,-9,313,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,76,32,2022,3,3,921,9,30,D,54.4332,15.1439,54.4326,15.1891,37G5,31,V,75,1,1,R,5.8,,,2926,250,,,4.4,520,71.9,26.8,213,-9,,89,3.1,3.1,,-9,,-9,4,6,,-9,3.8,4.2,7.9,8.44,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,93,35,2022,3,4,600,10,30,N,54.5401,15.7656,54.5523,15.804,38G5,56,V,92,1,1,R,5.3,,,2829,350,,,4.4,520,78.8,28.7,213,-9,,59,3,3.1,,-9,,-9,49,10,,-9,4,8.7,7.87,13,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,95,36,2022,3,4,849,10,30,D,54.5404,15.9966,54.5593,15.9925,38G5,47,V,94,1,1,R,5.7,,,2120,290,,,4.4,520,74,27,213,-9,,348,3,3.1,,-9,,-9,40,10,,-9,3.8,5.3,7.68,9.31,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,78,33,2022,3,3,1138,10,30,D,54.5443,15.4438,54.5683,15.4323,38G5,58,V,77,1,1,R,5.1,,,2776,350,,,4.4,520,65.8,26.6,213,-9,,343,2.9,2.7,,-9,,-9,41,5,,-9,4,7.9,7.82,12.22,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,55,28,2022,3,1,853,10,30,D,54.5489,15.666,54.5737,15.668,38G5,59,V,54,1,1,R,5.5,,,2778,350,,,4.4,520,71.2,27.4,213,-9,,2,3,2.8,,-9,,-9,211,8,,-9,4.1,8.8,7.97,13.08,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,53,27,2022,3,1,610,10,30,N,54.6493,16.1123,54.6398,16.0729,38G6,48,V,52,1,1,R,5.7,,,2778,310,,,4.4,520,78.9,-9,213,-9,,247,3,2.8,,-9,,-9,187,9,,-9,3.8,5.8,7.72,11.63,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,81,34,2022,3,3,1434,11,29,D,54.6755,15.6077,54.6887,15.6458,38G5,67,V,79,1,1,R,4.2,,,2858,380,,,4.4,520,73.6,31.5,213,-9,,60,3.1,2.9,,-9,,-9,17,9,,-9,4.2,9,7.92,13.73,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,57,29,2022,3,1,1141,10,30,D,54.7514,15.9513,54.7759,15.9585,38G5,54,V,56,1,1,R,5.4,,,2778,340,,,4.4,520,80.4,28.2,213,-9,,10,3,3,,-9,,-9,183,7,,-9,3.9,8.6,7.86,13.28,,,,,,,,,,,20220420
HH,BITS,1,DK,26D4,TVL,,S,T,97,37,2022,3,4,1144,10,29,D,54.8001,16.0104,54.8218,16.0325,38G6,52,V,96,1,1,R,5.1,,,2793,320,,,4.4,520,83.8,29.6,213,-9,,28,3,3,,-9,,-9,55,10,,-9,3.7,8.2,7.58,13.22,,,,,,,,,,,20220420
